epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.03650793805718422,0.06319031864404678,1.1817198991775513,NA,NA,NA
1,0.03095238097012043,0.056465018540620804,1.1442985534667969,NA,NA,NA
2,0.03412698581814766,0.05766725912690163,1.1263997554779053,NA,NA,NA
3,0.05714285746216774,0.08266076445579529,1.1158373355865479,NA,NA,NA
4,0.07658730447292328,0.09733978658914566,1.1107332706451416,NA,NA,NA
5,0.11865079402923584,0.13291716575622559,1.1073230504989624,NA,NA,NA
6,0.14722222089767456,0.16040147840976715,1.1054255962371826,NA,NA,NA
7,0.18888889253139496,0.19033728539943695,1.1036683320999146,NA,NA,NA
