epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.8650793433189392,0.8155314326286316,0.9529331922531128,NA,NA,NA
1,0.8214285969734192,0.7818334102630615,0.8678492903709412,NA,NA,NA
2,0.8182539939880371,0.7706553339958191,0.8293542265892029,NA,NA,NA
3,0.8253968358039856,0.7765286564826965,0.7914356589317322,NA,NA,NA
4,0.8281745910644531,0.781816303730011,0.7603561878204346,NA,NA,NA
5,0.8420634865760803,0.7926025986671448,0.7325456738471985,NA,NA,NA
6,0.8690476417541504,0.8130446076393127,0.7033861875534058,NA,NA,NA
7,0.891269862651825,0.8275377154350281,0.6671912670135498,NA,NA,NA
