epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.8416666388511658,0.7983302474021912,0.8614980578422546,NA,NA,NA
1,0.8638888597488403,0.820244550704956,0.6994891166687012,NA,NA,NA
2,0.8591269850730896,0.8171226382255554,0.6969156861305237,NA,NA,NA
3,0.8718253970146179,0.8240835070610046,0.6834492087364197,NA,NA,NA
4,0.8694444298744202,0.8259527087211609,0.7037855982780457,NA,NA,NA
