epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.833730161190033,0.7919397354125977,0.867358386516571,NA,NA,NA
1,0.8543650507926941,0.8153178095817566,0.7141846418380737,NA,NA,NA
2,0.8666666746139526,0.8213512301445007,0.7006927132606506,NA,NA,NA
3,0.8654761910438538,0.8234052658081055,0.6830005049705505,NA,NA,NA
4,0.8742063641548157,0.8277118802070618,0.7196053862571716,NA,NA,NA
