epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.8079364895820618,0.7785260677337646,0.8735970854759216,NA,NA,NA
1,0.8543650507926941,0.8134405016899109,0.7128228545188904,NA,NA,NA
2,0.8579365015029907,0.8212290406227112,0.6604606509208679,NA,NA,NA
3,0.8686507940292358,0.8228990435600281,0.6645945310592651,NA,NA,NA
