epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.841269850730896,0.795753538608551,0.841675877571106,NA,NA,NA
1,0.8543650507926941,0.815220832824707,0.7190197706222534,NA,NA,NA
2,0.8785714507102966,0.8247702121734619,0.6761436462402344,NA,NA,NA
3,0.8686507940292358,0.8242649435997009,0.6724474430084229,NA,NA,NA
4,0.8611111044883728,0.8213735222816467,0.7230364084243774,NA,NA,NA
