epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.8396825194358826,0.7986655831336975,0.8467097282409668,NA,NA,NA
1,0.8583333492279053,0.8172726631164551,0.7120123505592346,NA,NA,NA
2,0.8678571581840515,0.8205637335777283,0.6890634894371033,NA,NA,NA
3,0.8753968477249146,0.8249898552894592,0.7001229524612427,NA,NA,NA
