epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.4503968358039856,0.4347250759601593,1.1039185523986816,NA,NA,NA
1,0.4476190507411957,0.4412635266780853,1.0824700593948364,NA,NA,NA
2,0.4821428656578064,0.46549975872039795,1.0541027784347534,NA,NA,NA
3,0.4853174686431885,0.46949303150177,1.0311312675476074,NA,NA,NA
4,0.5246031880378723,0.5122469067573547,0.9948222637176514,NA,NA,NA
5,0.5103174448013306,0.4947212040424347,0.9825978875160217,NA,NA,NA
6,0.5047619342803955,0.4943718910217285,0.9708819389343262,NA,NA,NA
7,0.52182537317276,0.5065865516662598,0.94864821434021,NA,NA,NA
