epoch,categorical_accuracy,f1_score,loss,val_categorical_accuracy,val_f1_score,val_loss
0,0.8543650507926941,0.8076939582824707,0.8731317520141602,NA,NA,NA
1,0.8607142567634583,0.8191961646080017,0.6922844648361206,NA,NA,NA
2,0.8686507940292358,0.8275966644287109,0.6619210839271545,NA,NA,NA
3,0.8650793433189392,0.823329508304596,0.6871359944343567,NA,NA,NA
