epoch,categorical_accuracy,f1_score,loss,top_k_categorical_accuracy,val_categorical_accuracy,val_f1_score,val_loss,val_top_k_categorical_accuracy
0,0.01904761977493763,0.0492391474545002,1.1976920366287231,1.0,0.3198924660682678,0.29005488753318787,1.0977779626846313,1.0
1,0.01825396902859211,0.050906624644994736,1.1556894779205322,1.0,0.4516128897666931,0.38606545329093933,1.0874425172805786,1.0
2,0.02103174664080143,0.0459345281124115,1.1359285116195679,1.0,0.5564516186714172,0.554965078830719,1.0893112421035767,1.0
3,0.03214285895228386,0.05573679134249687,1.1235016584396362,1.0,0.5053763389587402,0.44814833998680115,1.0902372598648071,1.0
4,0.0337301604449749,0.05628104880452156,1.1167454719543457,1.0,0.3817204236984253,0.26288720965385437,1.0928938388824463,1.0
5,0.03928571566939354,0.062415510416030884,1.1131337881088257,1.0,0.5268816947937012,0.419155478477478,1.094321846961975,1.0
6,0.06230158731341362,0.08436466008424759,1.1096144914627075,1.0,0.35483869910240173,0.20980294048786163,1.095238447189331,1.0
7,0.06071428582072258,0.08668293803930283,1.1072732210159302,1.0,0.3333333432674408,0.1666666716337204,1.0955212116241455,1.0
